datetime,yr,mnth,hr,holiday,weekday,workingday,season,temp,feelslike,humidity,precip,snowdepth,windspeed,cloudcover,uvindex,icon,sunlight_hours,mtillsunrise,mtillsunset,cnt
2013-03-10 17:00:00,2,3,17,0,0,0,1,16.8,16.8,17.39,0.0,0.0,16.6,83.7,2.0,partly-cloudy-day,11.729166666666666,0,130,338.0
2013-03-10 18:00:00,2,3,18,0,0,0,1,13.9,13.9,30.33,0.0,0.0,18.5,83.7,1.0,partly-cloudy-day,11.729166666666666,0,70,329.0
2013-03-10 19:00:00,2,3,19,0,0,0,1,13.8,13.8,22.75,0.0,0.0,14.8,83.7,0.0,partly-cloudy-day,11.729166666666666,0,10,201.0
2013-03-10 20:00:00,2,3,20,0,0,0,1,11.7,11.7,31.61,0.0,0.0,11.2,83.7,0.0,partly-cloudy-night,11.729166666666666,685,0,162.0
2013-03-10 21:00:00,2,3,21,0,0,0,1,10.9,10.9,27.14,0.0,0.0,14.7,83.7,0.0,partly-cloudy-night,11.729166666666666,625,0,130.0
2013-03-10 22:00:00,2,3,22,0,0,0,1,9.1,7.1,39.26,0.0,0.0,13.0,47.1,0.0,partly-cloudy-night,11.729166666666666,565,0,108.0
2013-03-10 23:00:00,2,3,23,0,0,0,1,8.8,7.3,54.19,0.0,0.0,9.5,47.1,0.0,partly-cloudy-night,11.729166666666666,505,0,64.0
2013-03-11 00:00:00,2,3,0,0,1,1,1,7.8,5.8,67.18,0.0,0.0,11.3,47.1,0.0,partly-cloudy-night,11.771666666666668,445,0,20.0
2013-03-11 01:00:00,2,3,1,0,1,1,1,7.0,5.1,80.8,0.0,0.0,9.5,47.1,0.0,partly-cloudy-night,11.771666666666668,385,0,13.0
2013-03-11 02:00:00,2,3,2,0,1,1,1,6.9,5.1,82.28,0.0,0.0,9.5,87.2,0.0,partly-cloudy-night,11.771666666666668,325,0,21.0
2013-03-11 03:00:00,2,3,3,0,1,1,1,7.0,4.8,82.28,0.0,0.0,11.4,52.9,0.0,partly-cloudy-night,11.771666666666668,265,0,0.0
2013-03-11 04:00:00,2,3,4,0,1,1,1,7.0,4.0,87.19,0.0,0.0,16.1,100.0,0.0,cloudy,11.771666666666668,205,0,4.0
2013-03-11 05:00:00,2,3,5,0,1,1,1,7.0,4.5,87.07,0.0,0.0,12.9,100.0,0.0,cloudy,11.771666666666668,145,0,0.0
2013-03-11 06:00:00,2,3,6,0,1,1,1,7.0,4.6,87.07,0.0,0.0,12.7,100.0,0.0,cloudy,11.771666666666668,85,0,63.0
2013-03-11 07:00:00,2,3,7,0,1,1,1,7.0,4.9,87.19,0.0,0.0,11.0,100.0,0.0,cloudy,11.771666666666668,25,0,207.0
2013-03-11 08:00:00,2,3,8,0,1,1,1,7.0,4.3,91.95,0.0,0.0,14.7,100.0,0.0,cloudy,11.771666666666668,0,671,375.0
2013-03-11 09:00:00,2,3,9,0,1,1,1,7.9,5.1,82.06,0.0,0.0,16.3,100.0,1.0,cloudy,11.771666666666668,0,611,246.0
2013-03-11 10:00:00,2,3,10,0,1,1,1,8.1,6.2,85.14,0.0,0.0,11.3,96.8,2.0,cloudy,11.771666666666668,0,551,156.0
2013-03-11 11:00:00,2,3,11,0,1,1,1,10.0,8.2,75.07,0.0,0.0,12.9,95.1,4.0,cloudy,11.771666666666668,0,491,166.0
2013-03-11 12:00:00,2,3,12,0,1,1,1,11.1,11.1,71.3,0.0,0.0,14.7,96.1,5.0,cloudy,11.771666666666668,0,431,195.0
2013-03-11 13:00:00,2,3,13,0,1,1,1,12.9,12.9,66.34,0.0,0.0,14.6,99.5,6.0,cloudy,11.771666666666668,0,371,180.0
2013-03-11 14:00:00,2,3,14,0,1,1,1,13.1,13.1,66.54,0.0,0.0,14.8,100.0,5.0,cloudy,11.771666666666668,0,311,192.0
2013-03-11 15:00:00,2,3,15,0,1,1,1,15.0,15.0,59.06,0.0,0.0,18.2,99.5,4.0,cloudy,11.771666666666668,0,251,186.0
2013-03-11 16:00:00,2,3,16,0,1,1,1,15.0,15.0,63.35,0.0,0.0,16.4,99.5,4.0,cloudy,11.771666666666668,0,191,300.0
2013-03-11 17:00:00,2,3,17,0,1,1,1,15.8,15.8,60.47,0.0,0.0,16.6,99.5,2.0,cloudy,11.771666666666668,0,131,486.0
2013-03-11 18:00:00,2,3,18,0,1,1,1,15.8,15.8,59.37,0.0,0.0,22.1,98.0,0.0,cloudy,11.771666666666668,0,71,571.0
2013-03-11 19:00:00,2,3,19,0,1,1,1,15.0,15.0,63.68,0.0,0.0,14.7,96.1,0.0,cloudy,11.771666666666668,0,11,321.0
2013-03-11 20:00:00,2,3,20,0,1,1,1,14.1,14.1,66.35,0.0,0.0,20.5,98.1,0.0,cloudy,11.771666666666668,684,0,224.0
2013-03-11 21:00:00,2,3,21,0,1,1,1,13.9,13.9,67.39,0.0,0.0,15.2,98.1,0.0,cloudy,11.771666666666668,624,0,147.0
2013-03-11 22:00:00,2,3,22,0,1,1,1,13.9,13.9,67.3,0.0,0.0,16.8,90.8,0.0,cloudy,11.771666666666668,564,0,109.0
2013-03-11 23:00:00,2,3,23,0,1,1,1,13.9,13.9,67.13,0.0,0.0,22.1,98.6,0.0,cloudy,11.771666666666668,504,0,55.0
2013-03-12 00:00:00,2,3,0,0,2,1,1,14.1,14.1,66.26,0.0,0.0,29.1,97.6,0.0,cloudy,11.813888888888888,443,0,41.0
2013-03-12 01:00:00,2,3,1,0,2,1,1,14.1,14.1,67.84,0.0,0.0,28.8,94.9,0.0,cloudy,11.813888888888888,383,0,29.0
2013-03-12 02:00:00,2,3,2,0,2,1,1,14.1,14.1,67.36,0.0,0.0,31.2,95.6,0.0,cloudy,11.813888888888888,323,0,16.0
2013-03-12 03:00:00,2,3,3,0,2,1,1,13.9,13.9,72.12,0.0,0.0,22.5,98.1,0.0,cloudy,11.813888888888888,263,0,9.0
2013-03-12 04:00:00,2,3,4,0,2,1,1,13.1,13.1,76.91,0.0,0.0,20.5,98.6,0.0,cloudy,11.813888888888888,203,0,1.0
2013-03-12 05:00:00,2,3,5,0,2,1,1,13.9,13.9,77.38,0.012,0.0,25.8,99.8,0.0,rain,11.813888888888888,143,0,8.0
2013-03-12 06:00:00,2,3,6,0,2,1,1,13.1,13.1,85.9,0.388,0.0,22.1,99.8,0.0,rain,11.813888888888888,83,0,59.0
2013-03-12 07:00:00,2,3,7,0,2,1,1,13.8,13.8,87.57,0.5,0.0,22.4,100.0,0.0,rain,11.813888888888888,23,0,210.0
2013-03-12 08:00:00,2,3,8,0,2,1,1,13.1,13.1,91.78,2.784,0.0,22.2,100.0,0.0,rain,11.813888888888888,0,672,199.0
2013-03-12 09:00:00,2,3,9,0,2,1,1,14.1,14.1,87.82,0.006,0.0,27.5,100.0,1.0,rain,11.813888888888888,0,612,220.0
2013-03-12 10:00:00,2,3,10,0,2,1,1,14.1,14.1,87.59,0.314,0.0,27.7,100.0,1.0,rain,11.813888888888888,0,552,111.0
2013-03-12 11:00:00,2,3,11,0,2,1,1,14.9,14.9,88.0,0.995,0.0,25.9,100.0,2.0,rain,11.813888888888888,0,492,56.0
2013-03-12 12:00:00,2,3,12,0,2,1,1,12.1,12.1,92.47,13.471,0.0,25.5,100.0,2.0,rain,11.813888888888888,0,432,57.0
2013-03-12 13:00:00,2,3,13,0,2,1,1,12.8,12.8,77.27,0.621,0.0,25.5,100.0,1.0,rain,11.813888888888888,0,372,70.0
2013-03-12 14:00:00,2,3,14,0,2,1,1,14.1,14.1,71.09,1.317,0.0,18.8,88.6,3.0,rain,11.813888888888888,0,312,168.0
2013-03-12 15:00:00,2,3,15,0,2,1,1,15.0,15.0,59.28,0.0,0.0,20.7,89.6,4.0,partly-cloudy-day,11.813888888888888,0,252,205.0
2013-03-12 16:00:00,2,3,16,0,2,1,1,14.1,14.1,58.39,0.0,0.0,29.1,89.1,4.0,partly-cloudy-day,11.813888888888888,0,192,309.0
2013-03-12 17:00:00,2,3,17,0,2,1,1,13.1,13.1,54.48,0.0,0.0,31.2,89.6,2.0,partly-cloudy-day,11.813888888888888,0,132,479.0
2013-03-12 18:00:00,2,3,18,0,2,1,1,13.1,13.1,47.38,0.006,0.0,29.3,49.0,1.0,rain,11.813888888888888,0,72,491.0
2013-03-12 19:00:00,2,3,19,0,2,1,1,10.8,10.8,51.13,0.0,0.0,29.3,25.7,0.0,partly-cloudy-day,11.813888888888888,0,12,271.0
2013-03-12 20:00:00,2,3,20,0,2,1,1,8.9,5.3,53.75,0.0,0.0,27.4,0.0,0.0,clear-night,11.813888888888888,682,0,195.0
2013-03-12 21:00:00,2,3,21,0,2,1,1,8.1,4.8,53.43,0.0,0.0,22.1,0.0,0.0,clear-night,11.813888888888888,622,0,145.0
2013-03-12 22:00:00,2,3,22,0,2,1,1,7.9,4.3,53.14,0.0,0.0,24.1,0.0,0.0,clear-night,11.813888888888888,562,0,109.0
2013-03-12 23:00:00,2,3,23,0,2,1,1,7.0,3.8,53.54,0.0,0.0,18.4,1.0,0.0,clear-night,11.813888888888888,502,0,49.0
2013-03-13 00:00:00,2,3,0,0,3,1,1,6.7,3.9,54.27,0.0,0.0,15.0,84.2,0.0,partly-cloudy-night,11.856388888888889,442,0,28.0
2013-03-13 01:00:00,2,3,1,0,3,1,1,6.0,3.0,57.03,0.0,0.0,14.9,47.1,0.0,partly-cloudy-night,11.856388888888889,382,0,16.0
2013-03-13 02:00:00,2,3,2,0,3,1,1,5.8,3.4,56.75,0.0,0.0,11.1,26.8,0.0,partly-cloudy-night,11.856388888888889,322,0,10.0
2013-03-13 03:00:00,2,3,3,0,3,1,1,4.9,3.2,55.81,0.0,0.0,7.6,83.7,0.0,partly-cloudy-night,11.856388888888889,262,0,6.0
2013-03-13 04:00:00,2,3,4,0,3,1,1,5.7,4.7,50.28,0.0,0.0,5.5,83.7,0.0,partly-cloudy-night,11.856388888888889,202,0,11.0
2013-03-13 05:00:00,2,3,5,0,3,1,1,4.7,4.7,53.77,0.0,0.0,0.0,83.7,0.0,partly-cloudy-night,11.856388888888889,142,0,11.0
2013-03-13 06:00:00,2,3,6,0,3,1,1,3.9,3.9,65.68,0.0,0.0,0.0,83.7,0.0,partly-cloudy-night,11.856388888888889,82,0,61.0
2013-03-13 07:00:00,2,3,7,0,3,1,1,2.9,0.9,65.5,0.0,0.0,7.1,25.7,0.0,partly-cloudy-night,11.856388888888889,22,0,256.0
2013-03-13 08:00:00,2,3,8,0,3,1,1,3.9,3.9,59.79,0.0,0.0,0.0,48.0,2.0,partly-cloudy-day,11.856388888888889,0,673,447.0
2013-03-13 09:00:00,2,3,9,0,3,1,1,5.0,3.9,60.5,0.0,0.0,5.3,88.9,4.0,partly-cloudy-day,11.856388888888889,0,613,230.0
2013-03-13 10:00:00,2,3,10,0,3,1,1,6.8,3.8,56.76,0.0,0.0,16.3,47.5,6.0,partly-cloudy-day,11.856388888888889,0,553,81.0
2013-03-13 11:00:00,2,3,11,0,3,1,1,7.9,5.6,45.69,0.0,0.0,13.0,49.0,6.0,partly-cloudy-day,11.856388888888889,0,493,100.0
2013-03-13 12:00:00,2,3,12,0,3,1,1,9.1,6.7,46.13,0.0,0.0,16.0,86.4,6.0,partly-cloudy-day,11.856388888888889,0,433,157.0
2013-03-13 13:00:00,2,3,13,0,3,1,1,9.9,7.5,37.54,0.0,0.0,18.1,88.1,5.0,partly-cloudy-day,11.856388888888889,0,373,164.0
2013-03-13 14:00:00,2,3,14,0,3,1,1,9.0,5.7,42.93,0.0,0.0,25.4,88.1,3.0,partly-cloudy-day,11.856388888888889,0,313,120.0
2013-03-13 15:00:00,2,3,15,0,3,1,1,10.9,10.9,30.61,0.0,0.0,25.8,87.7,3.0,partly-cloudy-day,11.856388888888889,0,253,143.0
2013-03-13 16:00:00,2,3,16,0,3,1,1,11.0,11.0,25.85,0.0,0.0,27.8,97.1,3.0,cloudy,11.856388888888889,0,193,261.0
2013-03-13 17:00:00,2,3,17,0,3,1,1,10.0,6.6,27.09,0.0,0.0,29.3,86.6,2.0,partly-cloudy-day,11.856388888888889,0,133,379.0
2013-03-13 18:00:00,2,3,18,0,3,1,1,9.1,5.8,33.67,0.0,0.0,24.6,86.2,0.0,partly-cloudy-day,11.856388888888889,0,73,453.0
2013-03-13 19:00:00,2,3,19,0,3,1,1,7.8,3.8,39.83,0.0,0.0,29.3,84.2,0.0,partly-cloudy-day,11.856388888888889,0,13,215.0
2013-03-13 20:00:00,2,3,20,0,3,1,1,5.8,0.7,43.23,0.0,0.0,34.6,50.0,0.0,partly-cloudy-night,11.856388888888889,681,0,193.0
2013-03-13 21:00:00,2,3,21,0,3,1,1,4.9,0.9,44.68,0.0,0.0,21.0,29.2,0.0,partly-cloudy-night,11.856388888888889,621,0,164.0
2013-03-13 22:00:00,2,3,22,0,3,1,1,4.1,-1.4,40.44,0.0,0.0,33.0,25.7,0.0,partly-cloudy-night,11.856388888888889,561,0,103.0
2013-03-13 23:00:00,2,3,23,0,3,1,1,3.1,-1.5,43.25,0.0,0.0,21.1,25.7,0.0,partly-cloudy-night,11.856388888888889,501,0,57.0
2013-03-14 00:00:00,2,3,0,0,4,1,1,2.8,-1.5,44.13,0.0,0.0,18.9,48.5,0.0,partly-cloudy-night,11.898888888888887,440,0,24.0
2013-03-14 01:00:00,2,3,1,0,4,1,1,2.0,-3.7,46.74,0.0,0.0,29.0,87.6,0.0,partly-cloudy-night,11.898888888888887,380,0,25.0
2013-03-14 02:00:00,2,3,2,0,4,1,1,2.0,-3.4,46.73,0.0,0.0,25.3,89.6,0.0,partly-cloudy-night,11.898888888888887,320,0,8.0
2013-03-14 03:00:00,2,3,3,0,4,1,1,1.8,-2.0,48.36,0.0,0.0,13.7,50.0,0.0,partly-cloudy-night,11.898888888888887,260,0,11.0
2013-03-14 04:00:00,2,3,4,0,4,1,1,1.8,-3.3,47.61,0.0,0.0,22.4,49.0,0.0,partly-cloudy-night,11.898888888888887,200,0,20.0
2013-03-14 05:00:00,2,3,5,0,4,1,1,1.0,-4.9,40.89,0.0,0.0,27.6,48.5,0.0,partly-cloudy-night,11.898888888888887,140,0,24.0
2013-03-14 06:00:00,2,3,6,0,4,1,1,1.0,-4.1,41.06,0.0,0.0,20.8,47.1,0.0,partly-cloudy-night,11.898888888888887,80,0,66.0
2013-03-14 07:00:00,2,3,7,0,4,1,1,1.0,-4.5,40.88,0.0,0.0,24.1,83.7,0.0,partly-cloudy-night,11.898888888888887,20,0,230.0
2013-03-14 08:00:00,2,3,8,0,4,1,1,1.0,-4.6,43.45,0.0,0.0,24.6,85.7,2.0,partly-cloudy-day,11.898888888888887,0,674,321.0
2013-03-14 09:00:00,2,3,9,0,4,1,1,2.0,-2.3,40.64,0.0,0.0,17.1,47.1,4.0,partly-cloudy-day,11.898888888888887,0,614,206.0
2013-03-14 10:00:00,2,3,10,0,4,1,1,2.8,-2.4,35.88,0.0,0.0,26.4,47.1,6.0,partly-cloudy-day,11.898888888888887,0,554,75.0
2013-03-14 11:00:00,2,3,11,0,4,1,1,3.9,-1.8,35.6,0.012,0.0,34.9,48.0,7.0,rain,11.898888888888887,0,494,73.0
2013-03-14 12:00:00,2,3,12,0,4,1,1,5.0,-0.1,33.14,0.012,0.0,31.5,48.0,8.0,rain,11.898888888888887,0,434,171.0
2013-03-14 13:00:00,2,3,13,0,4,1,1,5.8,0.8,33.13,0.02,0.0,33.6,49.8,8.0,rain,11.898888888888887,0,374,208.0
2013-03-14 14:00:00,2,3,14,0,4,1,1,6.8,2.0,29.08,0.0,0.0,35.4,25.7,8.0,partly-cloudy-day,11.898888888888887,0,314,118.0
2013-03-14 15:00:00,2,3,15,0,4,1,1,7.0,2.1,26.69,0.0,0.0,38.9,27.3,7.0,partly-cloudy-day,11.898888888888887,0,254,114.0
2013-03-14 16:00:00,2,3,16,0,4,1,1,8.1,4.2,24.87,0.051,0.0,28.0,0.0,5.0,rain,11.898888888888887,0,194,204.0
2013-03-14 17:00:00,2,3,17,0,4,1,1,8.1,3.6,24.4,0.0,0.0,37.2,0.0,3.0,clear-day,11.898888888888887,0,134,419.0
2013-03-14 18:00:00,2,3,18,0,4,1,1,7.8,3.2,23.1,0.02,0.0,37.0,25.7,1.0,rain,11.898888888888887,0,74,396.0
2013-03-14 19:00:00,2,3,19,0,4,1,1,6.8,2.7,26.72,0.012,0.0,26.5,0.0,0.0,rain,11.898888888888887,0,14,259.0
2013-03-14 20:00:00,2,3,20,0,4,1,1,6.0,1.8,28.74,0.031,0.0,25.7,0.0,0.0,rain,11.898888888888887,679,0,193.0
2013-03-14 21:00:00,2,3,21,0,4,1,1,5.7,2.2,29.39,0.0,0.0,18.0,0.0,0.0,clear-night,11.898888888888887,619,0,154.0
2013-03-14 22:00:00,2,3,22,0,4,1,1,5.0,3.8,30.99,0.0,0.0,5.6,0.0,0.0,clear-night,11.898888888888887,559,0,208.0
2013-03-14 23:00:00,2,3,23,0,4,1,1,4.0,1.0,37.45,0.0,0.0,12.6,0.0,0.0,clear-night,11.898888888888887,499,0,55.0
2013-03-15 00:00:00,2,3,0,0,5,1,1,3.7,3.7,36.06,0.0,0.0,0.4,0.0,0.0,clear-night,11.94138888888889,438,0,12.0
2013-03-15 01:00:00,2,3,1,0,5,1,1,3.9,1.2,38.53,0.0,0.0,10.9,0.0,0.0,clear-night,11.94138888888889,378,0,1.0
2013-03-15 02:00:00,2,3,2,0,5,1,1,2.8,2.8,44.37,0.0,0.0,0.4,0.0,0.0,clear-night,11.94138888888889,318,0,0.0
2013-03-15 03:00:00,2,3,3,0,5,1,1,1.7,-0.6,55.73,0.0,0.0,7.6,0.0,0.0,clear-night,11.94138888888889,258,0,11.0
2013-03-15 04:00:00,2,3,4,0,5,1,1,1.0,-1.4,54.76,0.0,0.0,7.5,0.0,0.0,clear-night,11.94138888888889,198,0,6.0
2013-03-15 05:00:00,2,3,5,0,5,1,1,1.0,-1.4,55.77,0.0,0.0,7.5,0.0,0.0,clear-night,11.94138888888889,138,0,11.0
2013-03-15 06:00:00,2,3,6,0,5,1,1,0.9,-1.5,59.19,0.0,0.0,7.4,25.7,0.0,partly-cloudy-night,11.94138888888889,78,0,57.0
2013-03-15 07:00:00,2,3,7,0,5,1,1,0.6,-2.3,56.19,0.0,0.0,9.1,83.7,0.0,partly-cloudy-night,11.94138888888889,18,0,215.0
2013-03-15 08:00:00,2,3,8,0,5,1,1,1.6,-1.2,52.83,0.0,0.0,9.2,83.7,1.0,partly-cloudy-day,11.94138888888889,0,675,332.0
2013-03-15 09:00:00,2,3,9,0,5,1,1,3.0,0.1,47.74,0.0,0.0,11.0,94.1,2.0,cloudy,11.94138888888889,0,615,237.0
2013-03-15 10:00:00,2,3,10,0,5,1,1,6.0,2.3,38.55,0.0,0.0,20.5,83.7,4.0,partly-cloudy-day,11.94138888888889,0,555,121.0
2013-03-15 11:00:00,2,3,11,0,5,1,1,7.9,4.9,31.63,0.0,0.0,18.3,83.7,7.0,partly-cloudy-day,11.94138888888889,0,495,142.0
2013-03-15 12:00:00,2,3,12,0,5,1,1,8.1,4.7,28.35,0.0,0.0,23.7,87.6,8.0,partly-cloudy-day,11.94138888888889,0,435,220.0
2013-03-15 13:00:00,2,3,13,0,5,1,1,10.8,10.8,25.56,0.0,0.0,29.0,94.1,8.0,cloudy,11.94138888888889,0,375,269.0
2013-03-15 14:00:00,2,3,14,0,5,1,1,12.0,12.0,24.06,0.0,0.0,22.2,94.1,6.0,cloudy,11.94138888888889,0,315,286.0
2013-03-15 15:00:00,2,3,15,0,5,1,1,13.1,13.1,25.75,0.0,0.0,27.3,94.1,3.0,cloudy,11.94138888888889,0,255,238.0
2013-03-15 16:00:00,2,3,16,0,5,1,1,13.8,13.8,25.06,0.0,0.0,20.5,95.8,2.0,cloudy,11.94138888888889,0,195,327.0
2013-03-15 17:00:00,2,3,17,0,5,1,1,14.1,14.1,27.85,0.0,0.0,24.1,95.8,1.0,cloudy,11.94138888888889,0,135,519.0
2013-03-15 18:00:00,2,3,18,0,5,1,1,14.1,14.1,30.04,0.0,0.0,18.4,96.0,0.0,cloudy,11.94138888888889,0,75,503.0
2013-03-15 19:00:00,2,3,19,0,5,1,1,13.1,13.1,34.77,0.0,0.0,21.8,96.1,0.0,cloudy,11.94138888888889,0,15,278.0
2013-03-15 20:00:00,2,3,20,0,5,1,1,12.0,12.0,38.11,0.0,0.0,14.4,94.1,0.0,cloudy,11.94138888888889,677,0,209.0
2013-03-15 21:00:00,2,3,21,0,5,1,1,11.9,11.9,38.4,0.0,0.0,0.4,83.7,0.0,partly-cloudy-night,11.94138888888889,617,0,179.0
2013-03-15 22:00:00,2,3,22,0,5,1,1,10.7,10.7,47.39,0.0,0.0,5.4,83.7,0.0,partly-cloudy-night,11.94138888888889,557,0,150.0
2013-03-15 23:00:00,2,3,23,0,5,1,1,10.7,10.7,44.67,0.0,0.0,7.3,47.1,0.0,partly-cloudy-night,11.94138888888889,497,0,121.0
2013-03-16 00:00:00,2,3,0,0,6,0,1,8.9,8.9,60.35,0.0,0.0,0.0,47.1,0.0,partly-cloudy-night,11.983888888888888,437,0,86.0
2013-03-16 01:00:00,2,3,1,0,6,0,1,7.7,6.4,65.73,0.0,0.0,7.3,48.8,0.0,partly-cloudy-night,11.983888888888888,377,0,47.0
2013-03-16 02:00:00,2,3,2,0,6,0,1,6.6,4.4,76.09,0.0,0.0,10.7,47.1,0.0,partly-cloudy-night,11.983888888888888,317,0,32.0
2013-03-16 03:00:00,2,3,3,0,6,0,1,6.8,6.1,66.23,0.0,0.0,5.1,97.8,0.0,cloudy,11.983888888888888,257,0,11.0
2013-03-16 04:00:00,2,3,4,0,6,0,1,6.9,6.9,76.03,0.0,0.0,0.0,100.0,0.0,cloudy,11.983888888888888,197,0,20.0
2013-03-16 05:00:00,2,3,5,0,6,0,1,7.7,7.1,75.92,0.0,0.0,5.4,100.0,0.0,cloudy,11.983888888888888,137,0,10.0
2013-03-16 06:00:00,2,3,6,0,6,0,1,8.0,6.8,65.44,0.0,0.0,7.6,99.5,0.0,cloudy,11.983888888888888,77,0,5.0
2013-03-16 07:00:00,2,3,7,0,6,0,1,8.8,7.7,57.35,0.0,0.0,7.5,100.0,0.0,cloudy,11.983888888888888,17,0,88.0
2013-03-16 08:00:00,2,3,8,0,6,0,1,8.8,8.2,54.26,0.0,0.0,5.5,99.8,2.0,cloudy,11.983888888888888,0,676,191.0
2013-03-16 09:00:00,2,3,9,0,6,0,1,8.8,8.8,57.51,0.0,0.0,0.3,100.0,1.0,cloudy,11.983888888888888,0,616,207.0
2013-03-16 10:00:00,2,3,10,0,6,0,1,9.1,7.1,56.29,0.0,0.0,12.7,99.8,1.0,cloudy,11.983888888888888,0,556,252.0
2013-03-16 11:00:00,2,3,11,0,6,0,1,11.0,11.0,50.25,0.0,0.0,14.8,88.1,2.0,partly-cloudy-day,11.983888888888888,0,496,269.0
2013-03-16 12:00:00,2,3,12,0,6,0,1,12.1,12.1,49.41,0.0,0.0,14.9,88.9,2.0,partly-cloudy-day,11.983888888888888,0,436,284.0
2013-03-16 13:00:00,2,3,13,0,6,0,1,13.9,13.9,44.1,0.0,0.0,5.6,95.8,2.0,cloudy,11.983888888888888,0,376,372.0
2013-03-16 14:00:00,2,3,14,0,6,0,1,14.1,14.1,47.64,0.0,0.0,9.7,96.6,4.0,cloudy,11.983888888888888,0,316,379.0
2013-03-16 15:00:00,2,3,15,0,6,0,1,15.0,15.0,51.35,0.0,0.0,16.5,98.5,4.0,cloudy,11.983888888888888,0,256,374.0
2013-03-16 16:00:00,2,3,16,0,6,0,1,14.9,14.9,55.04,0.0,0.0,11.1,100.0,2.0,cloudy,11.983888888888888,0,196,416.0
2013-03-16 17:00:00,2,3,17,0,6,0,1,12.9,12.9,67.43,0.17,0.0,5.7,99.8,1.0,rain,11.983888888888888,0,136,164.0
2013-03-16 18:00:00,2,3,18,0,6,0,1,11.8,11.8,66.78,0.403,0.0,19.9,98.6,0.0,rain,11.983888888888888,0,76,178.0
2013-03-16 19:00:00,2,3,19,0,6,0,1,9.1,6.0,65.17,0.0,0.0,23.8,94.9,0.0,cloudy,11.983888888888888,0,16,184.0
2013-03-16 20:00:00,2,3,20,0,6,0,1,7.8,4.9,66.62,0.0,0.0,18.3,53.0,0.0,partly-cloudy-night,11.983888888888888,676,0,128.0
2013-03-16 21:00:00,2,3,21,0,6,0,1,7.0,3.8,69.5,0.0,0.0,18.1,99.8,0.0,cloudy,11.983888888888888,616,0,99.0
2013-03-16 22:00:00,2,3,22,0,6,0,1,6.7,3.7,70.74,0.0,0.0,16.3,99.3,0.0,cloudy,11.983888888888888,556,0,71.0
2013-03-16 23:00:00,2,3,23,0,6,0,1,6.0,3.0,70.7,0.0,0.0,14.8,100.0,0.0,cloudy,11.983888888888888,496,0,47.0
2013-03-17 00:00:00,2,3,0,0,0,0,1,5.7,1.4,71.86,0.0,0.0,25.1,25.7,0.0,partly-cloudy-night,12.026666666666667,435,0,101.0
2013-03-17 01:00:00,2,3,1,0,0,0,1,4.9,0.9,74.8,0.0,0.0,19.8,0.0,0.0,clear-night,12.026666666666667,375,0,71.0
2013-03-17 02:00:00,2,3,2,0,0,0,1,4.0,-0.1,79.04,0.0,0.0,20.0,25.7,0.0,partly-cloudy-night,12.026666666666667,315,0,54.0
2013-03-17 03:00:00,2,3,3,0,0,0,1,3.8,-0.6,75.84,0.0,0.0,21.5,0.0,0.0,clear-night,12.026666666666667,255,0,37.0
2013-03-17 04:00:00,2,3,4,0,0,0,1,3.0,-0.3,75.75,0.0,0.0,12.6,1.0,0.0,clear-night,12.026666666666667,195,0,34.0
2013-03-17 05:00:00,2,3,5,0,0,0,1,3.0,-0.2,74.23,0.0,0.0,12.2,47.1,0.0,partly-cloudy-night,12.026666666666667,135,0,33.0
2013-03-17 06:00:00,2,3,6,0,0,0,1,2.8,-0.2,71.6,0.0,0.0,11.0,84.7,0.0,partly-cloudy-night,12.026666666666667,75,0,22.0
2013-03-17 07:00:00,2,3,7,0,0,0,1,2.7,-0.9,71.8,0.0,0.0,14.1,89.1,0.0,partly-cloudy-night,12.026666666666667,15,0,52.0
2013-03-17 08:00:00,2,3,8,0,0,0,1,3.0,1.7,70.7,0.0,0.0,5.4,88.9,1.0,partly-cloudy-day,12.026666666666667,0,677,30.0
2013-03-17 09:00:00,2,3,9,0,0,0,1,3.8,3.8,66.63,0.0,0.0,0.0,88.9,3.0,partly-cloudy-day,12.026666666666667,0,617,108.0
2013-03-17 10:00:00,2,3,10,0,0,0,1,4.9,3.3,61.84,0.0,0.0,7.1,87.6,3.0,partly-cloudy-day,12.026666666666667,0,557,183.0
2013-03-17 11:00:00,2,3,11,0,0,0,1,6.0,5.0,56.44,0.0,0.0,5.4,99.5,3.0,cloudy,12.026666666666667,0,497,303.0
2013-03-17 12:00:00,2,3,12,0,0,0,1,6.0,3.3,57.33,0.0,0.0,12.7,97.7,2.0,cloudy,12.026666666666667,0,437,302.0
2013-03-17 13:00:00,2,3,13,0,0,0,1,5.7,2.4,58.47,0.0,0.0,16.3,99.5,3.0,cloudy,12.026666666666667,0,377,283.0
2013-03-17 14:00:00,2,3,14,0,0,0,1,4.9,2.1,61.66,0.0,0.0,12.7,99.5,3.0,cloudy,12.026666666666667,0,317,295.0
2013-03-17 15:00:00,2,3,15,0,0,0,1,4.9,2.0,60.59,0.0,0.0,12.9,100.0,2.0,cloudy,12.026666666666667,0,257,257.0
2013-03-17 16:00:00,2,3,16,0,0,0,1,4.9,2.7,61.53,0.0,0.0,9.3,99.2,2.0,cloudy,12.026666666666667,0,197,280.0
2013-03-17 17:00:00,2,3,17,0,0,0,1,5.7,3.8,57.04,0.0,0.0,8.8,96.1,1.0,cloudy,12.026666666666667,0,137,188.0
