,datetime,yr,mnth,hr,holiday,weekday,workingday,season,temp,feelslike,humidity,precip,snowdepth,windspeed,cloudcover,uvindex,icon,sunlight_hours,mtillsunrise,mtillsunset,cnt
1107,2013-02-16 03:00:00,2,2,3,0,6,0,1,2.8,2.8,88.01,0.0,0.0,0.0,95.8,0.0,cloudy,10.820833333333333,237,0,1.0
1108,2013-02-16 04:00:00,2,2,4,0,6,0,1,3.1,3.1,85.29,0.0,0.0,0.0,95.1,0.0,cloudy,10.820833333333333,177,0,0.0
1109,2013-02-16 05:00:00,2,2,5,0,6,0,1,3.8,2.6,80.72,0.288,0.0,5.5,100.0,0.0,rain,10.820833333333333,117,0,5.0
1110,2013-02-16 06:00:00,2,2,6,0,6,0,1,3.8,3.8,80.95,0.012,0.0,0.1,95.8,0.0,rain,10.820833333333333,57,0,0.0
1111,2013-02-16 07:00:00,2,2,7,0,6,0,1,3.1,0.6,91.25,0.0,0.0,9.2,96.1,0.0,cloudy,10.820833333333333,0,647,47.0
1112,2013-02-16 08:00:00,2,2,8,0,6,0,1,2.9,-0.7,86.51,0.0,0.0,14.3,95.6,1.0,cloudy,10.820833333333333,0,587,54.0
1113,2013-02-16 09:00:00,2,2,9,0,6,0,1,3.8,0.2,76.27,0.0,0.0,16.2,99.8,1.0,cloudy,10.820833333333333,0,527,70.0
1114,2013-02-16 10:00:00,2,2,10,0,6,0,1,3.8,-0.4,71.8,0.0,0.0,19.9,99.0,2.0,cloudy,10.820833333333333,0,467,137.0
1115,2013-02-16 11:00:00,2,2,11,0,6,0,1,4.1,0.7,70.41,0.0,0.0,14.7,89.4,2.0,partly-cloudy-day,10.820833333333333,0,407,137.0
1116,2013-02-16 12:00:00,2,2,12,0,6,0,1,4.1,0.2,70.22,0.0,0.0,18.1,98.6,2.0,cloudy,10.820833333333333,0,347,150.0
1117,2013-02-16 13:00:00,2,2,13,0,6,0,1,4.1,0.7,69.21,0.0,0.0,14.6,99.1,2.0,cloudy,10.820833333333333,0,287,199.0
1118,2013-02-16 14:00:00,2,2,14,0,6,0,1,3.9,-0.4,66.36,0.0,0.0,20.3,96.1,1.0,cloudy,10.820833333333333,0,227,207.0
1119,2013-02-16 15:00:00,2,2,15,0,6,0,1,3.8,0.1,61.4,0.0,0.0,16.4,94.6,1.0,cloudy,10.820833333333333,0,167,214.0
1120,2013-02-16 16:00:00,2,2,16,0,6,0,1,3.1,-1.6,63.74,0.0,0.0,21.8,99.3,0.0,cloudy,10.820833333333333,0,107,161.0
1121,2013-02-16 17:00:00,2,2,17,0,6,0,1,3.1,-1.1,60.13,0.0,0.0,18.4,94.6,0.0,cloudy,10.820833333333333,0,47,136.0
1122,2013-02-16 18:00:00,2,2,18,0,6,0,1,2.8,-1.7,61.42,0.0,0.0,20.0,95.8,0.0,cloudy,10.820833333333333,776,0,53.0
1123,2013-02-16 19:00:00,2,2,19,0,6,0,1,2.8,-2.7,56.61,0.0,0.0,29.0,94.6,0.0,cloudy,10.820833333333333,716,0,108.0
1124,2013-02-16 20:00:00,2,2,20,0,6,0,1,2.0,-4.4,52.01,0.0,0.0,36.0,94.1,0.0,cloudy,10.820833333333333,656,0,8.0
1125,2013-02-16 21:00:00,2,2,21,0,6,0,1,2.0,-3.4,46.8,0.0,0.0,25.6,97.6,0.0,cloudy,10.820833333333333,596,0,37.0
1126,2013-02-16 22:00:00,2,2,22,0,6,0,1,1.8,-4.1,45.0,0.0,0.0,29.1,94.1,0.0,cloudy,10.820833333333333,536,0,48.0
1127,2013-02-16 23:00:00,2,2,23,0,6,0,1,1.0,-4.0,43.53,0.0,0.0,20.9,94.1,0.0,cloudy,10.820833333333333,476,0,42.0
1128,2013-02-17 00:00:00,2,2,0,0,0,0,1,0.8,-5.0,47.31,0.0,0.0,25.9,83.7,0.0,partly-cloudy-night,10.860555555555555,416,0,42.0
1129,2013-02-17 01:00:00,2,2,1,0,0,0,1,-0.1,-6.3,50.29,0.0,0.0,27.7,47.1,0.0,partly-cloudy-night,10.860555555555555,356,0,61.0
1130,2013-02-17 02:00:00,2,2,2,0,0,0,1,-0.9,-7.3,53.1,0.0,0.0,27.5,25.7,0.0,partly-cloudy-night,10.860555555555555,296,0,40.0
1131,2013-02-17 03:00:00,2,2,3,0,0,0,1,-1.1,-7.6,47.79,0.0,0.0,27.4,0.0,0.0,clear-night,10.860555555555555,236,0,29.0
1132,2013-02-17 04:00:00,2,2,4,0,0,0,1,-1.9,-7.3,53.81,0.0,0.0,18.5,25.7,0.0,partly-cloudy-night,10.860555555555555,176,0,0.0
1133,2013-02-17 05:00:00,2,2,5,0,0,0,1,-1.9,-7.4,49.5,0.0,0.0,18.6,0.0,0.0,clear-night,10.860555555555555,116,0,0.0
1134,2013-02-17 06:00:00,2,2,6,0,0,0,1,-2.2,-6.7,50.46,0.0,0.0,13.4,0.0,0.0,clear-night,10.860555555555555,56,0,0.0
1135,2013-02-17 07:00:00,2,2,7,0,0,0,1,-3.0,-8.4,53.58,0.0,0.0,16.7,47.1,1.0,partly-cloudy-day,10.860555555555555,0,648,0.0
1136,2013-02-17 08:00:00,2,2,8,0,0,0,1,-1.9,-7.1,49.58,0.0,0.0,17.0,47.5,2.0,partly-cloudy-day,10.860555555555555,0,588,5.0
1137,2013-02-17 09:00:00,2,2,9,0,0,0,1,-1.2,-8.1,46.89,0.0,0.0,31.4,48.5,3.0,partly-cloudy-day,10.860555555555555,0,528,40.0
1138,2013-02-17 10:00:00,2,2,10,0,0,0,1,-0.9,-7.9,39.49,0.0,0.0,33.2,86.6,3.0,partly-cloudy-day,10.860555555555555,0,468,87.0
1139,2013-02-17 11:00:00,2,2,11,0,0,0,1,-0.1,-7.4,36.68,0.0,0.0,38.8,86.4,4.0,partly-cloudy-day,10.860555555555555,0,408,115.0
1140,2013-02-17 12:00:00,2,2,12,0,0,0,1,-0.9,-7.5,42.69,0.0,0.0,29.5,88.9,4.0,partly-cloudy-day,10.860555555555555,0,348,143.0
1141,2013-02-17 13:00:00,2,2,13,0,0,0,1,0.7,-5.9,34.38,0.0,0.0,34.0,87.4,4.0,partly-cloudy-day,10.860555555555555,0,288,134.0
1142,2013-02-17 14:00:00,2,2,14,0,0,0,1,0.9,-5.9,29.34,0.0,0.0,37.0,85.7,3.0,partly-cloudy-day,10.860555555555555,0,228,150.0
1143,2013-02-17 15:00:00,2,2,15,0,0,0,1,0.0,-6.4,31.47,0.0,0.0,29.9,85.2,2.0,partly-cloudy-day,10.860555555555555,0,168,157.0
1144,2013-02-17 16:00:00,2,2,16,0,0,0,1,0.0,-6.3,29.32,0.0,0.0,27.9,86.4,1.0,partly-cloudy-day,10.860555555555555,0,108,133.0
1145,2013-02-17 17:00:00,2,2,17,0,0,0,1,-0.9,-8.3,28.83,0.0,0.0,36.8,85.2,0.0,partly-cloudy-day,10.860555555555555,0,48,98.0
1146,2013-02-17 18:00:00,2,2,18,0,0,0,1,-1.9,-9.2,30.28,0.0,0.0,33.1,85.2,0.0,partly-cloudy-night,10.860555555555555,775,0,0.0
1147,2013-02-17 19:00:00,2,2,19,0,0,0,1,-2.2,-8.1,31.58,0.0,0.0,20.9,25.7,0.0,partly-cloudy-night,10.860555555555555,715,0,33.0
1148,2013-02-17 20:00:00,2,2,20,0,0,0,1,-2.2,-9.7,33.54,0.0,0.0,33.9,25.7,0.0,partly-cloudy-night,10.860555555555555,655,0,0.0
1149,2013-02-17 21:00:00,2,2,21,0,0,0,1,-3.0,-9.3,41.5,0.0,0.0,22.5,26.7,0.0,partly-cloudy-night,10.860555555555555,595,0,39.0
1150,2013-02-17 22:00:00,2,2,22,0,0,0,1,-3.0,-10.5,41.75,0.0,0.0,31.2,25.7,0.0,partly-cloudy-night,10.860555555555555,535,0,14.0
1151,2013-02-17 23:00:00,2,2,23,0,0,0,1,-3.2,-9.1,42.43,0.0,0.0,18.7,26.7,0.0,partly-cloudy-night,10.860555555555555,475,0,0.0
1152,2013-02-18 00:00:00,2,2,0,1,1,0,1,-3.4,-10.1,42.58,0.0,0.0,23.2,26.5,0.0,partly-cloudy-night,10.900555555555556,415,0,29.0
1153,2013-02-18 01:00:00,2,2,1,1,1,0,1,-4.0,-9.7,44.99,0.0,0.0,16.8,25.7,0.0,partly-cloudy-night,10.900555555555556,355,0,20.0
1154,2013-02-18 02:00:00,2,2,2,1,1,0,1,-4.0,-10.0,42.04,0.0,0.0,18.7,0.0,0.0,clear-night,10.900555555555556,295,0,0.0
1155,2013-02-18 03:00:00,2,2,3,1,1,0,1,-4.2,-10.0,40.1,0.0,0.0,16.9,0.0,0.0,clear-night,10.900555555555556,235,0,14.0
1156,2013-02-18 04:00:00,2,2,4,1,1,0,1,-5.0,-8.7,42.41,0.0,0.0,8.2,0.0,0.0,clear-night,10.900555555555556,175,0,0.0
1157,2013-02-18 05:00:00,2,2,5,1,1,0,1,-4.3,-8.8,40.22,0.0,0.0,11.4,0.0,0.0,clear-night,10.900555555555556,115,0,4.0
1158,2013-02-18 06:00:00,2,2,6,1,1,0,1,-5.1,-9.6,48.81,0.0,0.0,10.9,0.0,0.0,clear-night,10.900555555555556,55,0,0.0
1159,2013-02-18 07:00:00,2,2,7,1,1,0,1,-5.1,-8.6,48.66,0.0,0.0,7.8,0.0,1.0,clear-day,10.900555555555556,0,649,80.0
1160,2013-02-18 08:00:00,2,2,8,1,1,0,1,-4.0,-8.8,42.38,0.0,0.0,12.8,0.0,3.0,clear-day,10.900555555555556,0,589,100.0
1161,2013-02-18 09:00:00,2,2,9,1,1,0,1,-2.1,-7.7,36.71,0.0,0.0,18.5,0.0,5.0,clear-day,10.900555555555556,0,529,94.0
1162,2013-02-18 10:00:00,2,2,10,1,1,0,1,-1.1,-6.4,34.05,0.0,0.0,18.2,25.7,6.0,partly-cloudy-day,10.900555555555556,0,469,120.0
1163,2013-02-18 11:00:00,2,2,11,1,1,0,1,0.0,-2.0,31.46,0.0,0.0,5.9,47.1,7.0,partly-cloudy-day,10.900555555555556,0,409,171.0
1164,2013-02-18 12:00:00,2,2,12,1,1,0,1,2.0,-1.2,29.04,0.0,0.0,10.8,47.1,7.0,partly-cloudy-day,10.900555555555556,0,349,189.0
1165,2013-02-18 13:00:00,2,2,13,1,1,0,1,3.1,0.5,25.22,0.0,0.0,9.5,47.1,6.0,partly-cloudy-day,10.900555555555556,0,289,168.0
1166,2013-02-18 14:00:00,2,2,14,1,1,0,1,4.9,2.4,24.05,0.0,0.0,10.9,47.1,5.0,partly-cloudy-day,10.900555555555556,0,229,175.0
1167,2013-02-18 15:00:00,2,2,15,1,1,0,1,5.0,1.5,28.26,0.0,0.0,16.1,25.7,4.0,partly-cloudy-day,10.900555555555556,0,169,192.0
1168,2013-02-18 16:00:00,2,2,16,1,1,0,1,5.0,1.8,25.49,0.0,0.0,14.8,25.7,2.0,partly-cloudy-day,10.900555555555556,0,109,158.0
1169,2013-02-18 17:00:00,2,2,17,1,1,0,1,5.7,2.0,22.92,0.0,0.0,20.3,47.1,0.0,partly-cloudy-day,10.900555555555556,0,49,139.0
1170,2013-02-18 18:00:00,2,2,18,1,1,0,1,3.8,1.5,41.07,0.0,0.0,9.3,83.7,0.0,partly-cloudy-night,10.900555555555556,774,0,136.0
1171,2013-02-18 19:00:00,2,2,19,1,1,0,1,3.0,0.5,32.6,0.0,0.0,9.3,83.7,0.0,partly-cloudy-night,10.900555555555556,714,0,120.0
1172,2013-02-18 20:00:00,2,2,20,1,1,0,1,2.9,-0.3,40.21,0.0,0.0,12.6,83.7,0.0,partly-cloudy-night,10.900555555555556,654,0,72.0
1173,2013-02-18 21:00:00,2,2,21,1,1,0,1,2.8,-0.6,41.5,0.0,0.0,12.8,83.7,0.0,partly-cloudy-night,10.900555555555556,594,0,79.0
1174,2013-02-18 22:00:00,2,2,22,1,1,0,1,2.9,-1.0,44.41,0.0,0.0,16.1,83.7,0.0,partly-cloudy-night,10.900555555555556,534,0,49.0
1175,2013-02-18 23:00:00,2,2,23,1,1,0,1,3.0,-0.3,47.1,0.0,0.0,12.9,83.7,0.0,partly-cloudy-night,10.900555555555556,474,0,19.0
1176,2013-02-19 00:00:00,2,2,0,0,2,1,1,2.8,-0.2,51.36,0.0,0.0,11.2,83.7,0.0,partly-cloudy-night,10.940277777777778,413,0,14.0
1177,2013-02-19 01:00:00,2,2,1,0,2,1,1,4.0,-0.2,51.17,0.0,0.0,20.2,83.7,0.0,partly-cloudy-night,10.940277777777778,353,0,5.0
1178,2013-02-19 02:00:00,2,2,2,0,2,1,1,3.8,-1.0,45.61,0.0,0.0,25.2,83.7,0.0,partly-cloudy-night,10.940277777777778,293,0,0.0
1179,2013-02-19 03:00:00,2,2,3,0,2,1,1,3.0,-1.4,50.71,0.0,0.0,20.4,83.7,0.0,partly-cloudy-night,10.940277777777778,233,0,0.0
1180,2013-02-19 04:00:00,2,2,4,0,2,1,1,3.1,-1.4,58.19,0.0,0.0,20.2,25.7,0.0,partly-cloudy-night,10.940277777777778,173,0,0.0
1181,2013-02-19 05:00:00,2,2,5,0,2,1,1,3.8,-0.5,52.28,0.0,0.0,20.3,83.7,0.0,partly-cloudy-night,10.940277777777778,113,0,14.0
1182,2013-02-19 06:00:00,2,2,6,0,2,1,1,3.1,-0.5,51.82,0.0,0.0,14.7,84.2,0.0,partly-cloudy-night,10.940277777777778,53,0,68.0
1183,2013-02-19 07:00:00,2,2,7,0,2,1,1,3.9,-1.0,52.22,0.0,0.0,25.6,89.6,1.0,partly-cloudy-day,10.940277777777778,0,650,237.0
1184,2013-02-19 08:00:00,2,2,8,0,2,1,1,4.1,-0.5,55.39,0.0,0.0,23.8,99.3,2.0,cloudy,10.940277777777778,0,590,356.0
1185,2013-02-19 09:00:00,2,2,9,0,2,1,1,5.8,0.7,46.11,0.0,0.0,34.7,96.1,1.0,cloudy,10.940277777777778,0,530,176.0
1186,2013-02-19 10:00:00,2,2,10,0,2,1,1,4.1,-0.3,68.8,0.018,0.0,22.3,99.3,1.0,rain,10.940277777777778,0,470,50.0
1187,2013-02-19 11:00:00,2,2,11,0,2,1,1,4.1,0.7,79.05,0.396,0.0,14.9,99.8,1.0,rain,10.940277777777778,0,410,8.0
1188,2013-02-19 12:00:00,2,2,12,0,2,1,1,5.0,0.8,80.04,1.141,0.0,22.1,99.8,2.0,rain,10.940277777777778,0,350,9.0
1189,2013-02-19 13:00:00,2,2,13,0,2,1,1,5.6,1.8,83.2,0.265,0.0,20.5,100.0,3.0,rain,10.940277777777778,0,290,28.0
1190,2013-02-19 14:00:00,2,2,14,0,2,1,1,6.8,2.8,82.02,0.0,0.0,25.5,100.0,2.0,cloudy,10.940277777777778,0,230,68.0
1191,2013-02-19 15:00:00,2,2,15,0,2,1,1,6.8,2.7,83.53,0.0,0.0,25.6,100.0,1.0,cloudy,10.940277777777778,0,170,94.0
1192,2013-02-19 16:00:00,2,2,16,0,2,1,1,7.0,3.0,82.39,0.0,0.0,25.5,100.0,1.0,cloudy,10.940277777777778,0,110,175.0
1193,2013-02-19 17:00:00,2,2,17,0,2,1,1,7.8,4.5,77.65,0.0,0.0,22.2,100.0,0.0,cloudy,10.940277777777778,0,50,320.0
1194,2013-02-19 18:00:00,2,2,18,0,2,1,1,8.1,5.1,76.29,0.0,0.0,18.4,100.0,0.0,cloudy,10.940277777777778,772,0,395.0
1195,2013-02-19 19:00:00,2,2,19,0,2,1,1,7.8,5.5,76.35,0.012,0.0,13.0,89.6,0.0,rain,10.940277777777778,712,0,218.0
1196,2013-02-19 20:00:00,2,2,20,0,2,1,1,7.0,5.2,76.79,0.0,0.0,9.4,88.1,0.0,partly-cloudy-night,10.940277777777778,652,0,193.0
1197,2013-02-19 21:00:00,2,2,21,0,2,1,1,6.7,3.5,71.14,0.0,0.0,18.1,25.7,0.0,partly-cloudy-night,10.940277777777778,592,0,140.0
1198,2013-02-19 22:00:00,2,2,22,0,2,1,1,5.9,2.5,56.83,0.0,0.0,17.8,25.7,0.0,partly-cloudy-night,10.940277777777778,532,0,100.0
1199,2013-02-19 23:00:00,2,2,23,0,2,1,1,5.7,2.7,49.89,0.0,0.0,14.8,26.2,0.0,partly-cloudy-night,10.940277777777778,472,0,52.0
1200,2013-02-20 00:00:00,2,2,0,0,3,1,1,4.1,0.7,47.49,0.0,0.0,15.2,0.0,0.0,clear-night,10.980555555555556,412,0,37.0
1201,2013-02-20 01:00:00,2,2,1,0,3,1,1,3.9,0.1,44.81,0.0,0.0,16.7,0.0,0.0,clear-night,10.980555555555556,352,0,10.0
1202,2013-02-20 02:00:00,2,2,2,0,3,1,1,3.9,-0.4,41.91,0.0,0.0,20.4,26.2,0.0,partly-cloudy-night,10.980555555555556,292,0,0.0
1203,2013-02-20 03:00:00,2,2,3,0,3,1,1,3.1,-2.5,44.27,0.0,0.0,31.0,88.9,0.0,partly-cloudy-night,10.980555555555556,232,0,5.0
1204,2013-02-20 04:00:00,2,2,4,0,3,1,1,2.0,-2.8,46.86,0.0,0.0,20.7,87.4,0.0,partly-cloudy-night,10.980555555555556,172,0,2.0
1205,2013-02-20 05:00:00,2,2,5,0,3,1,1,1.8,-2.5,41.42,0.0,0.0,16.6,26.2,0.0,partly-cloudy-night,10.980555555555556,112,0,8.0
1206,2013-02-20 06:00:00,2,2,6,0,3,1,1,1.0,-4.0,43.65,0.0,0.0,20.6,51.5,0.0,partly-cloudy-night,10.980555555555556,52,0,73.0
1207,2013-02-20 07:00:00,2,2,7,0,3,1,1,1.0,-4.5,40.17,0.0,0.0,23.7,88.9,1.0,partly-cloudy-day,10.980555555555556,0,651,227.0
1208,2013-02-20 08:00:00,2,2,8,0,3,1,1,0.8,-4.8,38.47,0.0,0.0,23.9,50.5,3.0,partly-cloudy-day,10.980555555555556,0,591,380.0
1209,2013-02-20 09:00:00,2,2,9,0,3,1,1,1.8,-4.3,35.85,0.0,0.0,31.3,47.1,5.0,partly-cloudy-day,10.980555555555556,0,531,127.0
1210,2013-02-20 10:00:00,2,2,10,0,3,1,1,1.8,-4.0,35.8,0.012,0.0,29.1,88.9,6.0,rain,10.980555555555556,0,471,51.0
1211,2013-02-20 11:00:00,2,2,11,0,3,1,1,1.8,-4.7,35.75,0.0,0.0,36.6,87.7,7.0,partly-cloudy-day,10.980555555555556,0,411,49.0
1212,2013-02-20 12:00:00,2,2,12,0,3,1,1,2.8,-2.0,35.82,0.0,0.0,22.6,85.7,6.0,partly-cloudy-day,10.980555555555556,0,351,89.0
1213,2013-02-20 13:00:00,2,2,13,0,3,1,1,3.8,-0.5,33.53,0.0,0.0,20.7,85.6,5.0,partly-cloudy-day,10.980555555555556,0,291,110.0
1214,2013-02-20 14:00:00,2,2,14,0,3,1,1,4.2,-0.9,33.27,0.0,0.0,28.7,49.5,4.0,partly-cloudy-day,10.980555555555556,0,231,67.0
1215,2013-02-20 15:00:00,2,2,15,0,3,1,1,4.0,-1.3,32.97,0.0,0.0,31.2,86.6,3.0,partly-cloudy-day,10.980555555555556,0,171,39.0
1216,2013-02-20 16:00:00,2,2,16,0,3,1,1,4.1,-0.9,30.46,0.0,0.0,27.7,25.7,2.0,partly-cloudy-day,10.980555555555556,0,111,148.0
1217,2013-02-20 17:00:00,2,2,17,0,3,1,1,3.1,-3.2,32.62,0.0,0.0,39.9,25.7,0.0,partly-cloudy-day,10.980555555555556,0,51,339.0
1218,2013-02-20 18:00:00,2,2,18,0,3,1,1,1.0,-5.3,40.05,0.0,0.0,31.5,25.7,0.0,partly-cloudy-night,10.980555555555556,771,0,317.0
1219,2013-02-20 19:00:00,2,2,19,0,3,1,1,0.0,-7.0,40.64,0.0,0.0,34.7,25.7,0.0,partly-cloudy-night,10.980555555555556,711,0,174.0
1220,2013-02-20 20:00:00,2,2,20,0,3,1,1,-0.9,-7.4,39.78,0.0,0.0,27.8,25.7,0.0,partly-cloudy-night,10.980555555555556,651,0,138.0
1221,2013-02-20 21:00:00,2,2,21,0,3,1,1,-1.9,-8.6,41.86,0.0,0.0,27.3,25.7,0.0,partly-cloudy-night,10.980555555555556,591,0,93.0
1222,2013-02-20 22:00:00,2,2,22,0,3,1,1,-2.1,-8.2,40.12,0.0,0.0,22.0,0.0,0.0,clear-night,10.980555555555556,531,0,70.0
1223,2013-02-20 23:00:00,2,2,23,0,3,1,1,-3.0,-9.3,42.59,0.0,0.0,22.2,25.7,0.0,partly-cloudy-night,10.980555555555556,471,0,24.0
1224,2013-02-21 00:00:00,2,2,0,0,4,1,1,-3.0,-9.4,41.82,0.0,0.0,22.4,47.1,0.0,partly-cloudy-night,11.02111111111111,411,0,4.0
1225,2013-02-21 01:00:00,2,2,1,0,4,1,1,-3.4,-10.1,42.59,0.0,0.0,24.0,26.5,0.0,partly-cloudy-night,11.02111111111111,351,0,0.0
1226,2013-02-21 02:00:00,2,2,2,0,4,1,1,-3.2,-9.0,43.41,0.0,0.0,18.3,47.1,0.0,partly-cloudy-night,11.02111111111111,291,0,0.0
1227,2013-02-21 03:00:00,2,2,3,0,4,1,1,-3.2,-8.0,46.18,0.0,0.0,13.4,83.7,0.0,partly-cloudy-night,11.02111111111111,231,0,4.0
1228,2013-02-21 04:00:00,2,2,4,0,4,1,1,-3.2,-8.0,46.18,0.0,0.0,13.2,83.7,0.0,partly-cloudy-night,11.02111111111111,171,0,0.0
1229,2013-02-21 05:00:00,2,2,5,0,4,1,1,-3.2,-7.4,45.98,0.0,0.0,11.2,42.0,0.0,partly-cloudy-night,11.02111111111111,111,0,16.0
1230,2013-02-21 06:00:00,2,2,6,0,4,1,1,-3.2,-8.7,47.08,0.0,0.0,16.5,25.7,0.0,partly-cloudy-night,11.02111111111111,51,0,39.0
1231,2013-02-21 07:00:00,2,2,7,0,4,1,1,-3.3,-8.0,47.1,0.0,0.0,12.9,48.0,1.0,partly-cloudy-day,11.02111111111111,0,652,214.0
1232,2013-02-21 08:00:00,2,2,8,0,4,1,1,-2.2,-7.7,46.51,0.0,0.0,18.5,47.1,3.0,partly-cloudy-day,11.02111111111111,0,592,329.0
1233,2013-02-21 09:00:00,2,2,9,0,4,1,1,-1.1,-7.7,43.15,0.0,0.0,28.1,47.1,5.0,partly-cloudy-day,11.02111111111111,0,532,145.0
1234,2013-02-21 10:00:00,2,2,10,0,4,1,1,-0.1,-5.4,39.98,0.0,0.0,21.0,47.1,6.0,partly-cloudy-day,11.02111111111111,0,472,51.0
1235,2013-02-21 11:00:00,2,2,11,0,4,1,1,1.7,-4.0,38.03,0.0,0.0,27.5,47.1,7.0,partly-cloudy-day,11.02111111111111,0,412,97.0
1236,2013-02-21 12:00:00,2,2,12,0,4,1,1,2.0,-3.8,37.34,0.0,0.0,29.5,25.7,7.0,partly-cloudy-day,11.02111111111111,0,352,117.0
1237,2013-02-21 13:00:00,2,2,13,0,4,1,1,2.8,-2.4,35.2,0.0,0.0,25.9,25.7,7.0,partly-cloudy-day,11.02111111111111,0,292,111.0
1238,2013-02-21 14:00:00,2,2,14,0,4,1,1,3.9,-1.3,33.39,0.0,0.0,28.9,25.7,5.0,partly-cloudy-day,11.02111111111111,0,232,59.0
1239,2013-02-21 15:00:00,2,2,15,0,4,1,1,4.1,-0.1,32.31,0.0,0.0,20.6,47.1,4.0,partly-cloudy-day,11.02111111111111,0,172,101.0
1240,2013-02-21 16:00:00,2,2,16,0,4,1,1,4.1,-1.0,32.84,0.0,0.0,29.2,25.7,2.0,partly-cloudy-day,11.02111111111111,0,112,154.0
1241,2013-02-21 17:00:00,2,2,17,0,4,1,1,3.9,-0.6,33.44,0.0,0.0,22.3,25.7,0.0,partly-cloudy-day,11.02111111111111,0,52,344.0
1242,2013-02-21 18:00:00,2,2,18,0,4,1,1,2.9,-2.1,35.83,0.0,0.0,24.2,25.7,0.0,partly-cloudy-night,11.02111111111111,770,0,305.0
1243,2013-02-21 19:00:00,2,2,19,0,4,1,1,1.8,-3.0,41.28,0.0,0.0,20.3,25.7,0.0,partly-cloudy-night,11.02111111111111,710,0,199.0
1244,2013-02-21 20:00:00,2,2,20,0,4,1,1,1.0,-4.0,43.78,0.0,0.0,20.4,0.0,0.0,clear-night,11.02111111111111,650,0,166.0
1245,2013-02-21 21:00:00,2,2,21,0,4,1,1,1.0,-4.2,43.72,0.0,0.0,21.8,0.0,0.0,clear-night,11.02111111111111,590,0,106.0
1246,2013-02-21 22:00:00,2,2,22,0,4,1,1,0.0,-4.0,50.07,0.0,0.0,12.9,25.7,0.0,partly-cloudy-night,11.02111111111111,530,0,100.0
1247,2013-02-21 23:00:00,2,2,23,0,4,1,1,0.0,-4.0,50.07,0.0,0.0,12.8,94.1,0.0,cloudy,11.02111111111111,470,0,37.0
1248,2013-02-22 00:00:00,2,2,0,0,5,1,1,0.7,-3.8,51.28,0.0,0.0,16.3,94.1,0.0,cloudy,11.061944444444444,409,0,30.0
1249,2013-02-22 01:00:00,2,2,1,0,5,1,1,0.9,-4.1,46.77,0.0,0.0,20.1,94.1,0.0,cloudy,11.061944444444444,349,0,22.0
1250,2013-02-22 02:00:00,2,2,2,0,5,1,1,0.7,-3.7,47.65,0.0,0.0,16.0,94.1,0.0,cloudy,11.061944444444444,289,0,11.0
1251,2013-02-22 03:00:00,2,2,3,0,5,1,1,0.0,-4.0,51.09,0.0,0.0,12.8,94.1,0.0,cloudy,11.061944444444444,229,0,22.0
1252,2013-02-22 04:00:00,2,2,4,0,5,1,1,-0.1,-4.0,50.37,0.0,0.0,12.7,94.1,0.0,cloudy,11.061944444444444,169,0,14.0
1253,2013-02-22 05:00:00,2,2,5,0,5,1,1,-0.1,-4.0,51.24,0.0,0.0,12.4,94.6,0.0,cloudy,11.061944444444444,109,0,21.0
1254,2013-02-22 06:00:00,2,2,6,0,5,1,1,0.7,-3.0,48.56,0.0,0.0,12.6,94.6,0.0,cloudy,11.061944444444444,49,0,59.0
1255,2013-02-22 07:00:00,2,2,7,0,5,1,1,0.0,-4.0,54.13,0.0,0.0,12.6,98.0,1.0,cloudy,11.061944444444444,0,653,186.0
1256,2013-02-22 08:00:00,2,2,8,0,5,1,1,0.0,-4.0,54.13,0.0,0.0,12.6,99.8,2.0,cloudy,11.061944444444444,0,593,374.0
1257,2013-02-22 09:00:00,2,2,9,0,5,1,1,0.7,-3.1,52.25,0.0,0.0,12.8,98.0,2.0,cloudy,11.061944444444444,0,533,200.0
1258,2013-02-22 10:00:00,2,2,10,0,5,1,1,0.8,-3.1,55.72,0.0,0.0,13.0,98.0,2.0,cloudy,11.061944444444444,0,473,107.0
1259,2013-02-22 11:00:00,2,2,11,0,5,1,1,1.0,-3.1,54.77,0.0,0.0,14.7,99.5,1.0,cloudy,11.061944444444444,0,413,117.0
1260,2013-02-22 12:00:00,2,2,12,0,5,1,1,1.0,-1.9,58.95,0.0,0.0,9.4,100.0,4.0,cloudy,11.061944444444444,0,353,170.0
1261,2013-02-22 13:00:00,2,2,13,0,5,1,1,0.8,0.8,65.05,0.0,0.0,0.4,100.0,4.0,cloudy,11.061944444444444,0,293,177.0
1262,2013-02-22 14:00:00,2,2,14,0,5,1,1,0.8,-1.0,70.78,0.753,0.0,5.6,100.0,3.0,rain,11.061944444444444,0,233,48.0
1263,2013-02-22 15:00:00,2,2,15,0,5,1,1,0.8,-2.2,76.16,0.282,0.0,9.3,100.0,2.0,rain,11.061944444444444,0,173,78.0
1264,2013-02-22 16:00:00,2,2,16,0,5,1,1,0.8,-0.9,76.05,0.0,0.0,5.5,100.0,1.0,cloudy,11.061944444444444,0,113,207.0
1265,2013-02-22 17:00:00,2,2,17,0,5,1,1,1.0,-0.6,73.85,0.0,0.0,5.4,100.0,0.0,cloudy,11.061944444444444,0,53,305.0
1266,2013-02-22 18:00:00,2,2,18,0,5,1,1,0.8,-1.7,76.27,0.282,0.0,7.5,100.0,0.0,rain,11.061944444444444,768,0,168.0
