name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
washington DC,2012-07-10,31.7,22.9,27.1,32.5,22.9,27.5,19.5,65.8,13.597,100,8.33,rain,0,0,66.6,27,93.8,1015.8,84.9,15.6,306,26.5,9,,2012-07-10T05:51:59,2012-07-10T20:34:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2012-07-11,31,22.7,26.6,30.8,22.7,26.7,18.4,64.4,0.154,100,12.5,rain,0,0,,16.4,95.6,1019.6,86.3,16,277.7,24.2,8,,2012-07-11T05:52:39,2012-07-11T20:34:26,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-12,30.7,21.7,26.6,30.1,21.7,26.5,15.9,53.9,0,0,0,,0,0,,15.7,111.8,1022.1,77.7,16,268.7,23,9,,2012-07-12T05:53:20,2012-07-12T20:33:58,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2012-07-13,31,23.7,27.3,30.6,23.7,27.3,15.6,49.7,0,0,0,,0,0,,14.4,187.1,1022.6,93.3,16,216.8,18.7,7,,2012-07-13T05:54:02,2012-07-13T20:33:29,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2012-07-14,30.7,21.8,26.2,33.5,21.8,27.1,19.6,68.4,2.292,100,16.67,rain,0,0,,24.4,127.7,1022,92.8,15.9,160.2,14,6,,2012-07-14T05:54:45,2012-07-14T20:32:58,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-15,35.6,24.7,28.2,37.9,24.7,29.7,21.8,71.3,0.515,100,8.33,rain,0,0,51.7,22.4,222.4,1018.8,87.7,15.9,258.7,22.3,7,,2012-07-15T05:55:29,2012-07-15T20:32:26,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-16,34.1,24.1,29.1,37.2,24.1,31.2,21.2,63.6,0.555,100,8.33,rain,0,0,53.2,19.5,283,1013.7,68.6,16,310.2,26.7,9,,2012-07-16T05:56:14,2012-07-16T20:31:51,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2012-07-17,37.8,24.8,31.6,38.8,24.8,33.1,19.4,51.7,0,0,0,,0,0,27.7,16.4,262.6,1011.6,72.6,15.8,330.1,28.5,9,,2012-07-17T05:56:59,2012-07-17T20:31:15,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2012-07-18,38.1,26.5,30.8,42.2,26.5,33.3,20.8,57.2,0,0,0,,0,0,61.5,39.4,239.7,1011.5,74.8,15.5,274.7,23.8,8,,2012-07-18T05:57:46,2012-07-18T20:30:36,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-19,34.1,24.1,29.8,36.5,24.1,31.8,20.4,58.2,4.597,100,4.17,rain,0,0,64,17.5,353.7,1012.7,78.6,15.9,207,17.6,5,,2012-07-19T05:58:32,2012-07-19T20:29:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2012-07-20,27,21.7,24.4,28.9,21.7,24.6,21.6,84.4,10.833,100,41.67,rain,0,0,77.8,25.8,24.9,1012.9,97.8,15.3,165.8,14.3,5,,2012-07-20T05:59:20,2012-07-20T20:29:15,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-21,21.7,19.8,20.7,21.7,19.8,20.7,18.6,87.6,5.649,100,58.33,rain,0,0,,21,45.5,1017.9,100,11.8,197.3,17,6,,2012-07-21T06:00:08,2012-07-21T20:28:31,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-22,27.8,20.9,24,29.8,20.9,24.4,19.7,77.7,0.011,100,4.17,rain,0,0,,14,143.1,1021,94.2,16,306.4,26.5,9,,2012-07-22T06:00:57,2012-07-22T20:27:46,0.12,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-23,31.9,23.9,27.8,34.7,23.9,29.3,21.4,70.3,0,0,0,,0,0,,15.8,227.2,1017.4,82.7,15.3,258.1,22.3,8,,2012-07-23T06:01:46,2012-07-23T20:26:59,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-24,33.1,23.7,28.4,36.9,23.7,30.2,21.1,65.8,0,0,0,,0,0,40.1,22.2,265.7,1008.8,65.1,15.6,219.5,19,7,,2012-07-24T06:02:36,2012-07-24T20:26:11,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-25,31,22.6,27.1,29.6,22.6,26.6,13.6,45.6,0,0,0,,0,0,33.5,21.6,337.6,1012.4,30.2,16,348.4,30.2,10,,2012-07-25T06:03:26,2012-07-25T20:25:20,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-26,37.7,23.5,29.6,42,23.5,32,20.6,60.3,0.058,100,4.17,rain,0,0,65.3,26.9,201.5,1007.9,49.2,14.8,296.7,25.7,8,,2012-07-26T06:04:17,2012-07-26T20:24:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-27,34,25.4,29.7,37.1,25.4,31.3,20.8,60.5,0.054,100,4.17,rain,0,0,33.5,23,325.3,1009.4,70.1,15.9,229.5,19.7,8,,2012-07-27T06:05:08,2012-07-27T20:23:35,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-28,34.9,23.7,29,35.2,23.7,30.3,19.9,60.4,7.108,100,12.5,rain,0,0,66.6,19.2,336.5,1012.2,57.9,16,292,25,9,,2012-07-28T06:06:00,2012-07-28T20:22:40,0.34,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-29,31.6,22,26.8,32.1,22,27.3,18.9,63.6,0,0,0,,0,0,,21.3,355.6,1015.1,47.7,16,316.2,27.3,9,,2012-07-29T06:06:52,2012-07-29T20:21:44,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-30,30.9,23.5,27.1,32.4,23.5,28,20.4,67.9,0,0,0,,0,0,35.3,26.4,113.5,1017.2,66,15.3,304.8,26.4,9,,2012-07-30T06:07:44,2012-07-30T20:20:46,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-07-31,31.7,23,26.6,33.8,23,27.3,20.3,69.9,0.713,100,4.17,rain,0,0,31.3,18.2,134.6,1014.9,73.8,15.9,236.4,20.5,7,,2012-07-31T06:08:37,2012-07-31T20:19:46,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-01,31.8,22.7,26.6,33.5,22.7,27.5,20.1,68.8,0.036,100,4.17,rain,0,0,,17.6,129.9,1011.5,83.7,16,237.3,20.6,7,,2012-08-01T06:09:29,2012-08-01T20:18:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-02,33.7,23.8,28.3,36.2,23.8,30.1,21.2,67,0.348,100,8.33,rain,0,0,29.5,29.1,121.1,1011.9,43.6,15.9,288.1,24.9,8,,2012-08-02T06:10:22,2012-08-02T20:17:43,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-03,34.7,23.7,29,37.7,23.7,31,21.2,64.5,0,0,0,,0,0,,19.8,178.3,1015.7,65.8,15.9,296.7,25.7,9,,2012-08-03T06:11:16,2012-08-03T20:16:39,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-04,35.6,25.9,30.4,37.8,25.9,32.9,21.7,62.4,0,0,0,,0,0,42.5,26.5,177.5,1019.9,45.1,15.8,277.5,23.9,8,,2012-08-04T06:12:09,2012-08-04T20:15:34,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-05,35.6,25.8,29.4,39.4,25.8,31.4,21.7,65.3,0.811,100,8.33,rain,0,0,53.6,34.5,204.2,1019.1,64.2,16,299.4,25.9,9,,2012-08-05T06:13:03,2012-08-05T20:14:27,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-06,32.6,25.8,28.3,33.7,25.8,29.4,21.2,66.7,0.446,100,4.17,rain,0,0,29.5,14.2,255.3,1016.9,87.3,16,151.3,13.1,5,,2012-08-06T06:13:57,2012-08-06T20:13:19,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-07,31.8,24.8,27.5,33.6,24.8,28.8,21.6,71.2,0,0,0,,0,0,,17.4,94.7,1015.3,88.5,14.7,141.6,12.1,5,,2012-08-07T06:14:50,2012-08-07T20:12:10,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-08,32.7,24.7,28.2,34.3,24.7,29.6,21.6,69,0,0,0,,0,0,,17.8,146.3,1014.6,84.8,15.6,203.5,17.7,7,,2012-08-08T06:15:44,2012-08-08T20:11:00,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-09,34.7,23.8,28.8,36.1,23.8,29.6,20.1,62.6,0.525,100,8.33,rain,0,0,38.9,28.9,179.5,1012.8,67.5,14.4,287.2,24.8,9,,2012-08-09T06:16:39,2012-08-09T20:09:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-10,30.8,22,26.5,32.9,22,27.5,20.9,72.3,15.099,100,25,rain,0,0,40.7,28.2,197.1,1008.9,86.5,15.5,139.9,12.1,6,,2012-08-10T06:17:33,2012-08-10T20:08:35,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-11,30.9,21.7,25.8,32.3,21.7,26.4,20,72.2,3.281,100,25,rain,0,0,53.6,23.4,192.8,1010.9,85,15.7,138.4,12.1,6,,2012-08-11T06:18:27,2012-08-11T20:07:21,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-12,30.8,21.9,25.8,29.9,21.9,25.6,15.6,55.5,0,0,0,,0,0,,14.8,349.2,1014.7,80,15.9,234.3,20.2,7,,2012-08-12T06:19:21,2012-08-12T20:06:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-13,31.8,21.8,26.7,31.1,21.8,26.7,16.5,55.6,0,0,0,,0,0,,21.5,162.8,1016,79.4,16,272.9,23.6,9,,2012-08-13T06:20:16,2012-08-13T20:04:50,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-14,31.7,22.8,27,33.2,22.8,27.9,20.6,69.5,5.124,100,8.33,rain,0,0,,17.9,181.4,1012.4,82.9,14.9,236.9,20.4,8,,2012-08-14T06:21:10,2012-08-14T20:03:32,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-15,29.8,22.8,26.3,30.7,22.8,26.8,18.4,62.7,0.011,100,4.17,rain,0,0,,20.1,330,1012,72,16,129.8,11.3,4,,2012-08-15T06:22:04,2012-08-15T20:02:14,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-16,31.9,20.7,26.7,30.9,20.7,26.4,15.5,53.2,0,0,0,,0,0,35.3,21.3,331,1014.2,15.1,15.8,307.2,26.4,9,,2012-08-16T06:22:59,2012-08-16T20:00:54,0.97,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-17,33.7,21.7,27.1,33.8,21.7,27.2,17,56.6,0.036,100,4.17,rain,0,0,45.8,30.6,218.5,1011.3,55.9,15.4,275.1,23.8,8,,2012-08-17T06:23:53,2012-08-17T19:59:34,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-18,29,20.8,24.8,28.4,20.8,24.6,16,61.6,3.958,100,16.67,rain,0,0,27.7,17.5,2.2,1012.4,67.2,15.4,270.6,23.5,9,,2012-08-18T06:24:47,2012-08-18T19:58:12,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-19,24.9,20.8,22.6,24.9,20.8,22.6,17.3,72.3,8.233,100,25,rain,0,0,,12.4,41.7,1013.8,91.3,14.9,132,11.5,6,,2012-08-19T06:25:41,2012-08-19T19:56:50,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-20,26.9,20.6,22.8,27.5,20.6,22.8,17.5,73.3,0.134,100,8.33,rain,0,0,,17.9,150,1012.6,93.8,15.8,183.2,15.7,7,,2012-08-20T06:26:36,2012-08-20T19:55:27,0.11,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-21,28.9,18.7,23.2,28.4,18.7,23.2,16.3,68,8.922,100,12.5,rain,0,0,,17.4,356.2,1017.1,77.2,14.3,232.2,20,7,,2012-08-21T06:27:30,2012-08-21T19:54:03,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-22,29,19.7,24,29.4,19.7,24.1,17.7,69.4,12.383,100,8.33,rain,0,0,59.4,32.5,74.9,1020,69.7,14.9,263.6,22.6,8,,2012-08-22T06:28:24,2012-08-22T19:52:38,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-23,31.5,20.8,25.5,31.4,20.8,25.6,17.8,64.9,0,0,0,,0,0,,14.6,123.2,1020.8,69.6,13.8,239.5,20.5,8,,2012-08-23T06:29:18,2012-08-23T19:51:12,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-24,30.8,21.7,25.9,30.7,21.7,26.1,17.7,62.3,0,0,0,,0,0,,14.1,155.8,1020.9,89.9,15.7,186.7,16,7,,2012-08-24T06:30:12,2012-08-24T19:49:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-25,26.7,21.9,24,27.6,21.9,24,18.6,72.1,2.063,100,20.83,rain,0,0,46.4,29.3,62.2,1022,94.4,15.7,130.3,11.2,5,,2012-08-25T06:31:06,2012-08-25T19:48:18,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-26,28,21.7,23.5,30.6,21.7,23.8,20.7,84.9,7.833,100,54.17,rain,0,0,35.3,22.8,77.6,1022.3,91.2,15.9,188.7,16.1,6,,2012-08-26T06:32:00,2012-08-26T19:46:50,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-27,30.9,21.6,25.8,33.2,21.6,26.7,20.4,74.1,1.254,100,4.17,rain,0,0,29.5,20,183.7,1019,74.5,15.9,266.7,23.1,8,,2012-08-27T06:32:54,2012-08-27T19:45:21,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-28,32.7,23.8,27.3,33.1,23.8,27.4,18.9,63.8,0.735,100,4.17,rain,0,0,37.1,24.6,294.4,1013.7,56.6,16,268,23.1,8,,2012-08-28T06:33:48,2012-08-28T19:43:52,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-29,29.7,20.5,25,29,20.5,24.9,15.3,56.5,0,0,0,,0,0,,14.5,36.4,1015.2,36.2,16,283.6,24.7,9,,2012-08-29T06:34:42,2012-08-29T19:42:22,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-30,31.5,20.7,25.9,31.9,20.7,26.1,17,59.8,0,0,0,,0,0,27.7,13.4,199.1,1018.6,43.9,16,261.1,22.7,8,,2012-08-30T06:35:35,2012-08-30T19:40:51,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-08-31,35.9,22.7,29,35.3,22.7,29.2,18.6,59.4,0.143,100,4.17,rain,0,0,35.3,21.8,249.9,1018.2,20.4,14.3,283.7,24.7,9,,2012-08-31T06:36:29,2012-08-31T19:39:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-01,34,23.1,28.7,36.5,23.1,30.4,20.7,62.9,37.958,100,12.5,rain,0,0,70.2,18,300.5,1017.1,88.3,15.9,114,9.7,3,,2012-09-01T06:37:23,2012-09-01T19:37:49,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-02,28.7,23.6,25.7,31.6,23.6,26.7,22.2,81.6,0.145,100,20.83,rain,0,0,,10.6,172.8,1016.6,88.9,15.4,130.1,11.3,4,,2012-09-02T06:38:16,2012-09-02T19:36:16,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-03,28.8,23.7,26.1,31.6,23.7,27.2,22.2,79.4,1.206,100,4.17,rain,0,0,,19.8,168.8,1016.9,89.2,15.6,137.7,11.8,6,,2012-09-03T06:39:10,2012-09-03T19:34:44,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-04,31,23.9,27.2,34.5,23.9,28.9,22.4,76.1,0,0,0,,0,0,42.5,30.9,192.7,1014.5,91.7,15.7,180.1,15.5,5,,2012-09-04T06:40:03,2012-09-04T19:33:10,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-05,31.5,25.9,27.7,35.4,25.9,29.8,22.5,73.9,0.516,100,8.33,rain,0,0,33.5,20.7,213.6,1010.3,86.8,15.8,175.6,15.2,6,,2012-09-05T06:40:57,2012-09-05T19:31:37,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-06,28.7,22.8,25.7,31.1,22.8,26.3,22.3,81.8,5.933,100,16.67,rain,0,0,29.5,16.2,132.4,1012.1,73.2,14.8,123.3,10.6,4,,2012-09-06T06:41:50,2012-09-06T19:30:03,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-07,31,21.7,26,34.3,21.7,27.1,20.6,73.8,0,0,0,,0,0,,21.8,182.6,1012.9,16.2,15.9,258.6,22.3,8,,2012-09-07T06:42:44,2012-09-07T19:28:29,0.73,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-08,31.8,18.8,24.5,34.5,18.8,25.1,20.4,79.3,13.815,100,16.67,rain,0,0,92,34,202,1007.6,86.9,14.6,228.1,19.5,8,,2012-09-08T06:43:37,2012-09-08T19:26:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-09,26.6,16.6,21.4,26.6,16.6,21.4,11.6,56.5,0,0,0,,0,0,31.3,20.1,331.6,1012,43.8,16,270.6,23.3,9,,2012-09-09T06:44:30,2012-09-09T19:25:19,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-10,24,15.7,20,24,15.7,20,9,50.9,0,0,0,,0,0,31.4,25.1,329.6,1018.1,20.7,16,275.4,23.6,9,,2012-09-10T06:45:24,2012-09-10T19:23:44,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-11,25.7,13.5,19.6,25.7,13.5,19.6,8.5,52.3,0,0,0,,0,0,,12.1,23.5,1024.9,20.5,16,278.6,24,9,,2012-09-11T06:46:17,2012-09-11T19:22:08,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-12,26.7,15.2,20.6,26.7,15.2,20.6,11.6,58.9,0,0,0,,0,0,,19.5,189,1027.3,11.9,16,269,23.4,9,,2012-09-12T06:47:11,2012-09-12T19:20:32,0.89,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-13,26.9,15.5,21.3,26.9,15.5,21.3,13.7,64.2,0.143,100,4.17,rain,0,0,,15.4,166.1,1027.4,9.7,16,261.8,22.4,8,,2012-09-13T06:48:04,2012-09-13T19:18:56,0.92,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-14,27.1,17.4,22.3,27.5,17.4,22.4,15.7,67.8,0,0,0,,0,0,,14.2,205.6,1023,62.2,16,220.4,18.8,7,,2012-09-14T06:48:58,2012-09-14T19:17:20,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-15,24.9,18,21.4,24.9,18,21.4,10.3,51.5,0,0,0,,0,0,43.8,34.7,348.2,1021.5,63.8,16,256.5,22.1,9,,2012-09-15T06:49:51,2012-09-15T19:15:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-16,24,15.3,19.6,24,15.3,19.6,10.7,57.7,0,0,0,,0,0,,11,307.6,1020.6,69.6,16,127.9,10.9,4,,2012-09-16T06:50:45,2012-09-16T19:14:08,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-17,23.1,14.5,19.6,23.1,14.5,19.6,14.6,73.4,0.011,100,4.17,rain,0,0,,17.9,185.6,1018.6,71.8,16,224.3,19.3,8,,2012-09-17T06:51:39,2012-09-17T19:12:31,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-18,26.6,20.7,22.5,26.6,20.7,22.5,20.1,86.6,28.631,100,62.5,rain,0,0,66.6,45.6,183.7,1007.9,99.5,14.8,92.1,7.9,4,,2012-09-18T06:52:33,2012-09-18T19:10:55,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-19,21.9,15.6,18.6,21.9,15.6,18.6,9,55.1,0.044,100,8.33,rain,0,0,47.4,29.9,331.8,1017.5,71,15.8,216.6,18.7,8,,2012-09-19T06:53:27,2012-09-19T19:09:18,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-20,23.8,12.5,17.9,23.8,12.5,17.9,10.4,62.8,0,0,0,,0,0,,15.6,131.5,1020.6,63.8,16,196.9,16.9,7,,2012-09-20T06:54:21,2012-09-20T19:07:42,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-21,26,15.3,20.5,26,15.3,20.5,14.2,67.8,0,0,0,,0,0,,20,171.4,1017.3,25.9,16,246,21.3,8,,2012-09-21T06:55:15,2012-09-21T19:06:05,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-22,28.8,18.9,23.4,29.2,18.9,23.5,16.2,65.6,0,0,0,,0,0,38.3,23.2,201.6,1011.7,39.5,16,233.7,20.3,8,,2012-09-22T06:56:09,2012-09-22T19:04:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
